start_lat,start_lng,end_lat,end_lng,name,generation,station
start_lat,start_lng,end_lat,end_lng,name,generation,harvard
42.39685,-71.13968,42.39692,-71.13969,Concord Turnpike,9,harvard
42.39692,-71.13969,42.39697,-71.13972,Concord Turnpike,9,harvard
42.39697,-71.13972,42.39695,-71.13974,Concord Turnpike,10,harvard
42.39695,-71.13974,42.39694,-71.13975,Concord Turnpike,10,harvard
42.39694,-71.13975,42.39693,-71.13978,Concord Turnpike,10,harvard
42.39693,-71.13978,42.39693,-71.13982,Concord Turnpike,10,harvard
42.39693,-71.13982,42.39693,-71.13988,Concord Turnpike,10,harvard
42.39693,-71.13988,42.39693,-71.13999,Concord Turnpike,10,harvard
42.39693,-71.13999,42.39694,-71.14005,Concord Turnpike,10,harvard
42.39694,-71.14005,42.39695,-71.1401,Concord Turnpike,10,harvard
42.39695,-71.1401,42.39697,-71.14014,Concord Turnpike,10,harvard
42.39697,-71.14014,42.39698,-71.14018,Concord Turnpike,10,harvard
42.39698,-71.14018,42.39705,-71.14028,Concord Turnpike,10,harvard
42.39705,-71.14028,42.39709,-71.14034,Concord Turnpike,10,harvard
42.39709,-71.14034,42.39717,-71.14027,Alewife Station Access Rd,11,harvard
42.39717,-71.14027,42.39722,-71.14026,Alewife Station Access Rd,11,harvard
42.39722,-71.14026,42.39725,-71.14026,Alewife Station Access Rd,11,harvard
42.39725,-71.14026,42.3973,-71.14028,Alewife Station Access Rd,11,harvard
42.3973,-71.14028,42.39738,-71.1403,Alewife Station Access Rd,11,harvard
42.39738,-71.1403,42.39748,-71.14034,Alewife Station Access Rd,11,harvard
42.39748,-71.14034,42.39756,-71.14037,Alewife Station Access Rd,11,harvard
42.39756,-71.14037,42.39763,-71.14041,Alewife Station Access Rd,11,harvard
42.39763,-71.14041,42.39769,-71.14046,Alewife Station Access Rd,11,harvard
42.39769,-71.14046,42.39775,-71.14055,Alewife Station Access Rd,11,harvard
42.39775,-71.14055,42.39779,-71.14065,Alewife Station Access Rd,11,harvard
42.39779,-71.14065,42.3978,-71.14069,Alewife Station Access Rd,11,harvard
42.3978,-71.14069,42.39781,-71.14072,Alewife Station Access Rd,11,harvard
42.39781,-71.14072,42.39782,-71.14079,Alewife Station Access Rd,11,harvard
42.39782,-71.14079,42.39782,-71.14084,Alewife Station Access Rd,11,harvard
42.39782,-71.14084,42.39782,-71.14092,Alewife Station Access Rd,11,harvard
42.39782,-71.14092,42.39783,-71.14118,Concord Turnpike,12,harvard
42.39783,-71.14118,42.39783,-71.14127,Concord Turnpike,12,harvard
42.39783,-71.14127,42.39785,-71.14172,Concord Turnpike,12,harvard
42.39785,-71.14172,42.39783,-71.14188,Concord Turnpike,12,harvard
42.39783,-71.14188,42.39787,-71.14189,Alewife Brook Pkwy,13,harvard
42.39787,-71.14189,42.39788,-71.1419,Alewife Brook Pkwy,13,harvard
42.39788,-71.1419,42.3979,-71.1419,Alewife Brook Pkwy,13,harvard
42.3979,-71.1419,42.39792,-71.1419,Alewife Brook Pkwy,13,harvard
42.39792,-71.1419,42.39793,-71.1419,Alewife Brook Pkwy,13,harvard
42.39793,-71.1419,42.39797,-71.14188,Alewife Brook Pkwy,13,harvard
42.39797,-71.14188,42.39801,-71.14186,Alewife Brook Pkwy,13,harvard
42.39801,-71.14186,42.39804,-71.14184,Alewife Brook Pkwy,13,harvard
42.39804,-71.14184,42.39805,-71.14183,Alewife Brook Pkwy,13,harvard
42.35912,-71.11108,42.35839,-71.11188,Magazine St,2,harvard
42.35839,-71.11188,42.35788,-71.11243,Magazine St,2,harvard
42.35788,-71.11243,42.35782,-71.11251,Magazine St,2,harvard
42.35782,-71.11251,42.35738,-71.113,Magazine St,2,harvard
42.37891,-71.14835,42.37883,-71.14839,Park Ave,8,harvard
42.37883,-71.14839,42.37814,-71.14877,Park Ave,8,harvard
42.37814,-71.14877,42.3781,-71.1488,Park Ave,8,harvard
42.3781,-71.1488,42.37811,-71.14886,High St,9,harvard
42.37811,-71.14886,42.37818,-71.14927,High St,9,harvard
42.37818,-71.14927,42.37822,-71.1495,High St,9,harvard
42.37822,-71.1495,42.37824,-71.14963,High St,9,harvard
42.37824,-71.14963,42.37824,-71.14972,High St,9,harvard
42.37824,-71.14972,42.37824,-71.14983,High St,9,harvard
42.37824,-71.14983,42.37822,-71.14992,High St,9,harvard
42.39351,-71.13311,42.39442,-71.13315,Montgomery St,5,harvard
42.39442,-71.13315,42.3947,-71.13316,Montgomery St,5,harvard
42.3947,-71.13316,42.39497,-71.13317,Montgomery St,5,harvard
42.39497,-71.13317,42.39575,-71.1332,Montgomery St,5,harvard
42.39575,-71.1332,42.39627,-71.13322,Montgomery St,5,harvard
42.39627,-71.13322,42.39655,-71.13323,Montgomery St,5,harvard
42.39655,-71.13323,42.39735,-71.13325,Montgomery St,5,harvard
42.39735,-71.13325,42.39742,-71.1343,Harvey St,6,harvard
42.39742,-71.1343,42.39748,-71.13533,Harvey St,6,harvard
42.39748,-71.13533,42.39755,-71.13637,Harvey St,6,harvard
42.39755,-71.13637,42.39759,-71.13692,Harvey St,6,harvard
42.39759,-71.13692,42.39759,-71.13703,Harvey St,6,harvard
42.39759,-71.13703,42.3976,-71.13715,Harvey St,6,harvard
42.3976,-71.13715,42.39761,-71.13728,Harvey St,6,harvard
42.39761,-71.13728,42.39761,-71.13736,Harvey St,6,harvard
42.39761,-71.13736,42.39761,-71.13743,Harvey St,6,harvard
42.39761,-71.13743,42.3976,-71.13754,Harvey St,6,harvard
42.3976,-71.13754,42.39758,-71.13765,Harvey St,6,harvard
42.39758,-71.13765,42.39758,-71.13767,Harvey St,6,harvard
42.3537,-71.11065,42.35389,-71.11095,Boston Univ Bridge,7,harvard
42.35389,-71.11095,42.35396,-71.11103,Boston Univ Bridge,7,harvard
42.38916,-71.14604,42.38964,-71.14606,Fawcett St,6,harvard
42.37479,-71.13201,42.3742,-71.1321,Memorial Dr,6,harvard
42.3742,-71.1321,42.37419,-71.13214,Memorial Dr,7,harvard
42.37419,-71.13214,42.37408,-71.13238,Memorial Dr,7,harvard
42.37408,-71.13238,42.37397,-71.13259,Memorial Dr,7,harvard
42.37397,-71.13259,42.37394,-71.13263,Memorial Dr,7,harvard
42.37394,-71.13263,42.37382,-71.13282,Memorial Dr,7,harvard
42.37382,-71.13282,42.37352,-71.1332,Memorial Dr,7,harvard
42.37352,-71.1332,42.37347,-71.13324,Memorial Dr,8,harvard
42.37347,-71.13324,42.37342,-71.13328,Memorial Dr,8,harvard
42.37342,-71.13328,42.37335,-71.13337,Memorial Dr,8,harvard
42.37335,-71.13337,42.37318,-71.13357,Memorial Dr,8,harvard
42.37318,-71.13357,42.37309,-71.13366,Memorial Dr,8,harvard
42.37309,-71.13366,42.37272,-71.13398,Greenough Blvd,9,harvard
42.37272,-71.13398,42.3727,-71.134,Greenough Blvd,9,harvard
42.3727,-71.134,42.37242,-71.13425,Greenough Blvd,9,harvard
42.37242,-71.13425,42.37224,-71.13439,Greenough Blvd,9,harvard
42.37224,-71.13439,42.37223,-71.13441,Greenough Blvd,9,harvard
42.37223,-71.13441,42.37218,-71.13445,Greenough Blvd,9,harvard
42.37218,-71.13445,42.37213,-71.1345,Greenough Blvd,9,harvard
42.37213,-71.1345,42.37209,-71.13453,Greenough Blvd,9,harvard
42.37209,-71.13453,42.37205,-71.13457,Greenough Blvd,9,harvard
42.37205,-71.13457,42.37201,-71.1346,Greenough Blvd,9,harvard
42.37201,-71.1346,42.37195,-71.13464,Greenough Blvd,9,harvard
42.37195,-71.13464,42.3719,-71.13465,Greenough Blvd,9,harvard
42.3719,-71.13465,42.37186,-71.13466,Greenough Blvd,9,harvard
42.37186,-71.13466,42.37181,-71.13467,Greenough Blvd,9,harvard
42.37181,-71.13467,42.37175,-71.13468,Greenough Blvd,9,harvard
42.37175,-71.13468,42.3717,-71.13468,Greenough Blvd,9,harvard
42.3717,-71.13468,42.37164,-71.13468,Greenough Blvd,9,harvard
42.37164,-71.13468,42.37159,-71.13467,Greenough Blvd,9,harvard
42.37159,-71.13467,42.37154,-71.13467,Greenough Blvd,9,harvard
42.37154,-71.13467,42.3715,-71.13467,Greenough Blvd,9,harvard
42.3715,-71.13467,42.37144,-71.13466,Greenough Blvd,9,harvard
42.37144,-71.13466,42.37139,-71.13465,Greenough Blvd,9,harvard
42.37139,-71.13465,42.37133,-71.13464,Greenough Blvd,9,harvard
42.37133,-71.13464,42.37129,-71.13462,Greenough Blvd,9,harvard
42.37129,-71.13462,42.37124,-71.13461,Greenough Blvd,9,harvard
42.37124,-71.13461,42.37108,-71.13455,Greenough Blvd,9,harvard
42.37108,-71.13455,42.37094,-71.13452,Greenough Blvd,10,harvard
42.37094,-71.13452,42.3707,-71.13447,Greenough Blvd,10,harvard
42.3707,-71.13447,42.37064,-71.13445,Greenough Blvd,10,harvard
42.37064,-71.13445,42.37058,-71.13444,Greenough Blvd,10,harvard
42.37058,-71.13444,42.37031,-71.13439,Greenough Blvd,10,harvard
42.37031,-71.13439,42.3702,-71.13436,Greenough Blvd,10,harvard
42.37926,-71.13242,42.37925,-71.13247,Highland St,6,harvard
42.37925,-71.13247,42.37925,-71.13251,Highland St,6,harvard
42.37925,-71.13251,42.37924,-71.13256,Highland St,6,harvard
42.37924,-71.13256,42.37924,-71.13265,Highland St,6,harvard
42.37924,-71.13265,42.37923,-71.13305,Highland St,6,harvard
42.37923,-71.13305,42.37923,-71.13318,Highland St,6,harvard
42.37923,-71.13318,42.37914,-71.13385,Highland St,6,harvard
42.37914,-71.13385,42.379,-71.13485,Highland St,6,harvard
42.379,-71.13485,42.37896,-71.13514,Highland St,6,harvard
42.37896,-71.13514,42.37892,-71.13534,Highland St,6,harvard
42.37892,-71.13534,42.37891,-71.13546,Highland St,6,harvard
42.37891,-71.13546,42.37891,-71.13551,Highland St,6,harvard
42.37525,-71.14593,42.37518,-71.14645,Mt Auburn St,5,harvard
42.37518,-71.14645,42.37508,-71.14721,Mt Auburn St,5,harvard
42.37508,-71.14721,42.37504,-71.14748,Mt Auburn St,5,harvard
42.37504,-71.14748,42.37496,-71.14801,Mt Auburn St,5,harvard
42.37496,-71.14801,42.37489,-71.1485,Mt Auburn St,5,harvard
42.37489,-71.1485,42.37485,-71.14876,Mt Auburn St,5,harvard
42.37485,-71.14876,42.37477,-71.14927,Mt Auburn St,5,harvard
42.37477,-71.14927,42.37473,-71.14945,Mt Auburn St,5,harvard
42.37473,-71.14945,42.3747,-71.14959,Mt Auburn St,5,harvard
42.3747,-71.14959,42.37467,-71.14972,Mt Auburn St,5,harvard
42.37467,-71.14972,42.37474,-71.15021,Mt Auburn St,5,harvard
42.37474,-71.15021,42.37504,-71.15004,Holworthy St,6,harvard
42.37504,-71.15004,42.37513,-71.15,Holworthy St,6,harvard
42.37513,-71.15,42.3752,-71.14998,Holworthy St,6,harvard
42.3752,-71.14998,42.37525,-71.14998,Holworthy St,6,harvard
42.37525,-71.14998,42.37532,-71.14998,Holworthy St,6,harvard
42.37532,-71.14998,42.37548,-71.15003,Holworthy St,6,harvard
42.37548,-71.15003,42.37622,-71.15024,Holworthy St,6,harvard
42.36639,-71.11355,42.36639,-71.11289,Magee St,2,harvard
42.36639,-71.11289,42.36639,-71.11282,Magee St,2,harvard
42.36639,-71.11282,42.36623,-71.11194,Magee St,2,harvard
42.36623,-71.11194,42.36622,-71.11187,Magee St,2,harvard
42.36622,-71.11187,42.36619,-71.1118,Magee St,2,harvard
42.36619,-71.1118,42.36618,-71.11177,Magee St,2,harvard
42.37102,-71.07985,42.37146,-71.07973,Third St,7,harvard
42.37146,-71.07973,42.37171,-71.07967,Third St,7,harvard
42.37171,-71.07967,42.37197,-71.07962,Third St,7,harvard
42.37197,-71.07962,42.37212,-71.07959,Third St,7,harvard
42.37212,-71.07959,42.37226,-71.07955,Third St,7,harvard
42.37226,-71.07955,42.37227,-71.07954,Third St,7,harvard
42.37309,-71.13366,42.37302,-71.13377,Memorial Dr,8,harvard
42.37302,-71.13377,42.37299,-71.13381,Memorial Dr,8,harvard
42.37299,-71.13381,42.37297,-71.13386,Memorial Dr,8,harvard
42.37297,-71.13386,42.37294,-71.13394,Memorial Dr,8,harvard
42.37294,-71.13394,42.37291,-71.13401,Memorial Dr,8,harvard
42.37291,-71.13401,42.3729,-71.1341,Memorial Dr,8,harvard
42.3729,-71.1341,42.37288,-71.13423,Memorial Dr,8,harvard
42.37288,-71.13423,42.37288,-71.13429,Memorial Dr,8,harvard
42.36713,-71.11112,42.36707,-71.11096,Kinnaird St,2,harvard
42.36707,-71.11096,42.36703,-71.11086,Kinnaird St,2,harvard
42.36703,-71.11086,42.36682,-71.11043,Kinnaird St,2,harvard
42.36682,-71.11043,42.36668,-71.11017,Kinnaird St,2,harvard
42.36668,-71.11017,42.36635,-71.10954,Kinnaird St,2,harvard
42.36635,-71.10954,42.36622,-71.10928,Kinnaird St,2,harvard
42.36622,-71.10928,42.36618,-71.10922,Kinnaird St,2,harvard
42.36618,-71.10922,42.36616,-71.1092,Kinnaird St,2,harvard
42.36616,-71.1092,42.36614,-71.10919,Kinnaird St,2,harvard
42.36614,-71.10919,42.36489,-71.109,Kinnaird St,2,harvard
42.36489,-71.109,42.36384,-71.10884,Kinnaird St,2,harvard
42.36384,-71.10884,42.3638,-71.10883,Kinnaird St,2,harvard
42.3638,-71.10883,42.36375,-71.10878,Kinnaird St,2,harvard
42.36375,-71.10878,42.36368,-71.10871,Kinnaird St,2,harvard
42.36368,-71.10871,42.36363,-71.10868,Kinnaird St,2,harvard
42.36363,-71.10868,42.36301,-71.10765,Pleasant Pl,3,harvard
42.35673,-71.1147,42.35667,-71.11465,Memorial Dr,2,harvard
42.36335,-71.08379,42.36311,-71.08277,Broad Canal Way,5,harvard
42.36311,-71.08277,42.36302,-71.08239,Broad Canal Way,5,harvard
42.36302,-71.08239,42.36307,-71.08236,Broad Canal Walk,6,harvard
42.36307,-71.08236,42.36301,-71.08216,Broad Canal Walk,7,harvard
42.36301,-71.08216,42.363,-71.0821,Broad Canal Walk,7,harvard
42.363,-71.0821,42.36298,-71.08203,Broad Canal Walk,7,harvard
42.36298,-71.08203,42.36284,-71.08127,Broad Canal Walk,7,harvard
42.36284,-71.08127,42.36283,-71.08121,Broad Canal Walk,7,harvard
42.36283,-71.08121,42.36273,-71.08076,Broad Canal Walk,7,harvard
42.36273,-71.08076,42.36271,-71.08067,Broad Canal Walk,7,harvard
42.36271,-71.08067,42.36271,-71.08064,Broad Canal Walk,7,harvard
42.36271,-71.08064,42.3627,-71.0806,Broad Canal Walk,7,harvard
42.3627,-71.0806,42.36269,-71.08044,Broad Canal Walk,7,harvard
42.36269,-71.08044,42.36265,-71.07999,Broad Canal Walk,7,harvard
42.36265,-71.07999,42.36262,-71.0796,Broad Canal Walk,7,harvard
42.36262,-71.0796,42.3626,-71.07935,Broad Canal Walk,7,harvard
42.3626,-71.07935,42.36259,-71.07932,Broad Canal Walk,7,harvard
42.36259,-71.07932,42.3626,-71.0793,Broad Canal Walk,7,harvard
42.3626,-71.0793,42.3626,-71.07928,Broad Canal Walk,7,harvard
42.3626,-71.07928,42.36261,-71.07927,Broad Canal Walk,7,harvard
42.36261,-71.07927,42.36262,-71.07925,Broad Canal Walk,7,harvard
42.36262,-71.07925,42.36263,-71.07923,Broad Canal Walk,7,harvard
42.36263,-71.07923,42.36264,-71.07922,Broad Canal Walk,7,harvard
42.36264,-71.07922,42.36265,-71.0792,Broad Canal Walk,7,harvard
42.36265,-71.0792,42.36266,-71.07919,Broad Canal Walk,7,harvard
42.36266,-71.07919,42.36266,-71.07917,Broad Canal Walk,7,harvard
42.36266,-71.07917,42.36266,-71.07914,Broad Canal Walk,7,harvard
42.36266,-71.07914,42.36266,-71.0791,Broad Canal Walk,7,harvard
42.36266,-71.0791,42.36265,-71.079,Broad Canal Walk,7,harvard
42.36265,-71.079,42.36266,-71.07899,Broad Canal Walk,7,harvard
42.36266,-71.07899,42.36266,-71.07897,Broad Canal Walk,7,harvard
42.36266,-71.07897,42.36267,-71.07896,Broad Canal Walk,7,harvard
42.36267,-71.07896,42.36268,-71.07894,Broad Canal Walk,7,harvard
42.36268,-71.07894,42.36271,-71.07891,Broad Canal Walk,7,harvard
42.36271,-71.07891,42.36273,-71.07889,Broad Canal Walk,7,harvard
42.36273,-71.07889,42.36273,-71.07888,Broad Canal Walk,7,harvard
42.36273,-71.07888,42.36274,-71.07886,Broad Canal Walk,7,harvard
42.36274,-71.07886,42.36298,-71.0788,Edwin H Land Blvd,8,harvard
42.36298,-71.0788,42.36299,-71.07879,Edwin H Land Blvd,8,harvard
42.36299,-71.07879,42.363,-71.07878,Edwin H Land Blvd,8,harvard
42.363,-71.07878,42.363,-71.07876,Edwin H Land Blvd,8,harvard
42.363,-71.07876,42.36299,-71.07871,Edwin H Land Blvd,8,harvard
42.36299,-71.07871,42.36297,-71.07865,Edwin H Land Blvd/First St,9,harvard
42.36297,-71.07865,42.36295,-71.07859,Edwin H Land Blvd/First St,9,harvard
42.36295,-71.07859,42.36294,-71.07854,Edwin H Land Blvd/First St,9,harvard
42.36294,-71.07854,42.36293,-71.07852,Edwin H Land Blvd/First St,9,harvard
42.36293,-71.07852,42.36293,-71.0785,Edwin H Land Blvd/First St,9,harvard
42.36293,-71.0785,42.36293,-71.07846,Edwin H Land Blvd/First St,9,harvard
42.36293,-71.07846,42.36293,-71.07832,Edwin H Land Blvd/First St,9,harvard
42.36293,-71.07832,42.36301,-71.07832,Edwin H Land Blvd,10,harvard
42.36301,-71.07832,42.36334,-71.07837,Edwin H Land Blvd,10,harvard
42.38179,-71.11979,42.3818,-71.11986,Shepard St,2,harvard
42.3818,-71.11986,42.3818,-71.11988,Shepard St,2,harvard
42.3818,-71.11988,42.3818,-71.11996,Shepard St,2,harvard
42.3818,-71.11996,42.38179,-71.12004,Shepard St,2,harvard
42.38179,-71.12004,42.38162,-71.12091,Shepard St,2,harvard
42.38162,-71.12091,42.38154,-71.12123,Shepard St,2,harvard
42.38154,-71.12123,42.38137,-71.12195,Shepard St,2,harvard
42.38137,-71.12195,42.38223,-71.12267,Avon St,3,harvard
42.38223,-71.12267,42.38272,-71.12309,Avon St,3,harvard
42.38272,-71.12309,42.38292,-71.12325,Avon St,3,harvard
42.38292,-71.12325,42.38295,-71.12328,Avon St,3,harvard
42.38295,-71.12328,42.38334,-71.1236,Avon St,3,harvard
42.38334,-71.1236,42.38344,-71.12368,Avon St,3,harvard
42.38344,-71.12368,42.3835,-71.12358,Linnaean St,4,harvard
42.3835,-71.12358,42.38388,-71.12386,Avon Hill St,5,harvard
42.38388,-71.12386,42.3842,-71.12407,Avon Hill St,5,harvard
42.3842,-71.12407,42.38445,-71.12421,Avon Hill St,5,harvard
42.38445,-71.12421,42.38509,-71.12458,Avon Hill St,5,harvard
42.38509,-71.12458,42.38563,-71.1249,Avon Hill St,5,harvard
42.38563,-71.1249,42.38584,-71.12503,Avon Hill St,5,harvard
42.38584,-71.12503,42.38602,-71.12514,Avon Hill St,5,harvard
42.38602,-71.12514,42.38626,-71.12527,Avon Hill St,5,harvard
42.38626,-71.12527,42.3868,-71.1256,Avon Hill St,5,harvard
42.3868,-71.1256,42.38684,-71.12539,Upland Rd,6,harvard
42.38684,-71.12539,42.38789,-71.12601,Vincent St,7,harvard
42.38789,-71.12601,42.38793,-71.12587,Walden St,8,harvard
42.38793,-71.12587,42.38796,-71.12581,Walden St,8,harvard
42.38796,-71.12581,42.38798,-71.12576,Walden St,8,harvard
42.38798,-71.12576,42.38799,-71.12576,Walden St,8,harvard
42.3627,-71.08429,42.36262,-71.08418,Broadway,3,harvard
42.36262,-71.08418,42.36253,-71.08403,Broadway,3,harvard
42.36253,-71.08403,42.36244,-71.08388,Broadway,3,harvard
42.36244,-71.08388,42.36238,-71.08379,Broadway,3,harvard
42.36238,-71.08379,42.36234,-71.08371,Broadway,3,harvard
42.36234,-71.08371,42.36229,-71.08358,Broadway,3,harvard
42.36229,-71.08358,42.36226,-71.08351,Broadway,3,harvard
42.36226,-71.08351,42.36224,-71.08342,Broadway,3,harvard
42.36224,-71.08342,42.36221,-71.0833,Broadway,3,harvard
42.36221,-71.0833,42.36219,-71.08318,Broadway,3,harvard
42.36219,-71.08318,42.36218,-71.08309,Broadway,3,harvard
42.36218,-71.08309,42.36217,-71.08303,Broadway,3,harvard
42.36217,-71.08303,42.36216,-71.08282,Broadway,3,harvard
42.36216,-71.08282,42.36216,-71.08278,Broadway,3,harvard
42.36216,-71.08278,42.36215,-71.0827,Broadway,3,harvard
42.36215,-71.0827,42.36214,-71.08251,Broadway,3,harvard
42.36214,-71.08251,42.36211,-71.08213,Broadway,3,harvard
42.38206,-71.12673,42.38209,-71.12661,Linnaean St,3,harvard
42.38209,-71.12661,42.38212,-71.12653,Linnaean St,3,harvard
42.38212,-71.12653,42.38215,-71.12645,Linnaean St,3,harvard
42.38215,-71.12645,42.38225,-71.12624,Linnaean St,3,harvard
42.38225,-71.12624,42.38241,-71.12587,Linnaean St,3,harvard
42.38241,-71.12587,42.38255,-71.12559,Linnaean St,3,harvard
42.38255,-71.12559,42.38288,-71.12488,Linnaean St,3,harvard
42.38288,-71.12488,42.38338,-71.12518,Raymond St,4,harvard
42.38338,-71.12518,42.38395,-71.12552,Raymond St,4,harvard
42.38395,-71.12552,42.38401,-71.12555,Raymond St,4,harvard
42.38401,-71.12555,42.38453,-71.12585,Raymond St,4,harvard
42.38453,-71.12585,42.3854,-71.12636,Raymond St,4,harvard
42.3854,-71.12636,42.38581,-71.12661,Raymond St,4,harvard
42.38581,-71.12661,42.38584,-71.12663,Raymond St,4,harvard
42.38584,-71.12663,42.38636,-71.12695,Raymond St,4,harvard
42.38636,-71.12695,42.38671,-71.12714,Raymond St,4,harvard
42.38671,-71.12714,42.38741,-71.12755,Raymond St,4,harvard
42.38741,-71.12755,42.38847,-71.12816,Raymond St,4,harvard
42.38847,-71.12816,42.38879,-71.12834,Raymond St,4,harvard
42.38879,-71.12834,42.38944,-71.12874,Raymond St,4,harvard
42.37352,-71.1332,42.37349,-71.13328,Memorial Dr,8,harvard
42.37349,-71.13328,42.37347,-71.13331,Memorial Dr,8,harvard
42.37347,-71.13331,42.37345,-71.13334,Memorial Dr,8,harvard
42.37345,-71.13334,42.37343,-71.13338,Memorial Dr,8,harvard
42.37343,-71.13338,42.37339,-71.13344,Memorial Dr,8,harvard
42.37339,-71.13344,42.37334,-71.13353,Memorial Dr,8,harvard
42.37334,-71.13353,42.37331,-71.13361,Memorial Dr,8,harvard
42.37331,-71.13361,42.37328,-71.13368,Memorial Dr,8,harvard
42.37328,-71.13368,42.37325,-71.13376,Memorial Dr,8,harvard
42.37325,-71.13376,42.37324,-71.13383,Memorial Dr,8,harvard
42.36561,-71.10406,42.36569,-71.10391,Prospect St,1,harvard
42.36569,-71.10391,42.36605,-71.10348,Prospect St,1,harvard
42.36605,-71.10348,42.36635,-71.10314,Prospect St,1,harvard
42.36635,-71.10314,42.36584,-71.10231,Bishop Allen Dr,2,harvard
42.36584,-71.10231,42.36551,-71.10177,Bishop Allen Dr,2,harvard
42.36551,-71.10177,42.36523,-71.10129,Bishop Allen Dr,2,harvard
42.36523,-71.10129,42.36468,-71.10036,Bishop Allen Dr,2,harvard
42.36468,-71.10036,42.36429,-71.09971,Bishop Allen Dr,2,harvard
42.36639,-71.11355,42.36639,-71.1129,Magee St,2,harvard
42.37339,-71.09815,42.37386,-71.09781,Prospect St,7,harvard
42.37386,-71.09781,42.37418,-71.09862,Clary St,8,harvard
42.36293,-71.07832,42.36294,-71.07826,Edwin H Land Blvd/First St,9,harvard
42.36294,-71.07826,42.36294,-71.07824,Edwin H Land Blvd/First St,9,harvard
42.36294,-71.07824,42.36294,-71.07822,Edwin H Land Blvd/First St,9,harvard
42.36294,-71.07822,42.36288,-71.07813,Edwin H Land Blvd/First St,9,harvard
42.36619,-71.09578,42.36685,-71.09552,Windsor St,2,harvard
42.36685,-71.09552,42.36696,-71.09548,Windsor St,2,harvard
42.36696,-71.09548,42.36709,-71.09541,Windsor St,2,harvard
42.36709,-71.09541,42.36772,-71.09515,Windsor St,2,harvard
42.36772,-71.09515,42.36733,-71.09464,Market St,3,harvard
42.36733,-71.09464,42.36762,-71.09428,Bristol St,4,harvard
42.36762,-71.09428,42.36795,-71.0938,Bristol St,4,harvard
42.36795,-71.0938,42.36807,-71.09363,Bristol St,4,harvard
42.36807,-71.09363,42.36812,-71.09356,Bristol St,4,harvard
42.36812,-71.09356,42.36815,-71.09349,Bristol St,4,harvard
42.36815,-71.09349,42.36819,-71.0934,Bristol St,4,harvard
42.36819,-71.0934,42.36822,-71.0933,Bristol St,4,harvard
42.36822,-71.0933,42.36826,-71.09316,Bristol St,4,harvard
42.36826,-71.09316,42.36828,-71.09303,Bristol St,4,harvard
42.36828,-71.09303,42.36831,-71.09286,Bristol St,4,harvard
42.36831,-71.09286,42.36831,-71.09278,Bristol St,4,harvard
42.36831,-71.09278,42.3683,-71.09271,Bristol St,4,harvard
42.3683,-71.09271,42.36827,-71.09263,Bristol St,4,harvard
42.36827,-71.09263,42.3681,-71.09214,Bristol St,4,harvard
42.3681,-71.09214,42.36773,-71.09094,Bristol St,4,harvard
42.36773,-71.09094,42.36766,-71.09069,Binney St,5,harvard
42.36766,-71.09069,42.36759,-71.09043,Binney St,5,harvard
42.36759,-71.09043,42.36749,-71.09012,Binney St,5,harvard
42.36749,-71.09012,42.36746,-71.09003,Binney St,5,harvard
42.36746,-71.09003,42.36745,-71.09,Binney St,5,harvard
42.36745,-71.09,42.36744,-71.08996,Binney St,5,harvard
42.36744,-71.08996,42.36743,-71.08994,Binney St,5,harvard
42.36743,-71.08994,42.36741,-71.08991,Binney St,5,harvard
42.36741,-71.08991,42.36737,-71.08981,Binney St,5,harvard
42.36737,-71.08981,42.36733,-71.08973,Binney St,5,harvard
42.36733,-71.08973,42.36732,-71.08971,Binney St,5,harvard
42.36732,-71.08971,42.36727,-71.0896,Binney St,5,harvard
42.36727,-71.0896,42.36713,-71.08931,Binney St,5,harvard
42.36713,-71.08931,42.36712,-71.08928,Binney St,5,harvard
42.37583,-71.11426,42.37576,-71.11432,Quincy St,4,harvard
42.37576,-71.11432,42.37569,-71.11439,Quincy St,4,harvard
42.37569,-71.11439,42.37565,-71.11444,Quincy St,4,harvard
42.37565,-71.11444,42.37564,-71.11446,Quincy St,4,harvard
42.38405,-71.12237,42.38494,-71.12289,Washington Ave,5,harvard
42.37925,-71.14439,42.37934,-71.14442,Fresh Pond Pkwy,9,harvard
42.37934,-71.14442,42.37939,-71.14443,Fresh Pond Pkwy,9,harvard
42.37939,-71.14443,42.37953,-71.14447,Fresh Pond Pkwy,9,harvard
42.37953,-71.14447,42.37965,-71.1445,Fresh Pond Pkwy,9,harvard
42.37965,-71.1445,42.37997,-71.14454,Fresh Pond Pkwy,9,harvard
42.37997,-71.14454,42.37993,-71.14465,Huron Ave,10,harvard
42.37993,-71.14465,42.37988,-71.1448,Huron Ave,10,harvard
42.37988,-71.1448,42.37983,-71.14493,Huron Ave,10,harvard
42.37983,-71.14493,42.37977,-71.14505,Huron Ave,10,harvard
42.37977,-71.14505,42.3797,-71.14519,Huron Ave,10,harvard
42.3797,-71.14519,42.37962,-71.14534,Huron Ave,10,harvard
42.37962,-71.14534,42.3796,-71.14536,Huron Ave,10,harvard
42.36914,-71.07314,42.36922,-71.07304,Edwin H Land Blvd,9,harvard
42.36922,-71.07304,42.36901,-71.07259,MA-28 N,10,harvard
42.36901,-71.07259,42.36885,-71.07227,MA-28 N,10,harvard
42.36885,-71.07227,42.36873,-71.07204,MA-28 N,10,harvard
42.36873,-71.07204,42.36859,-71.07177,MA-28 N,10,harvard
